master_utterance_id,dialogue_id,speaker,utterance,utterance_intent,grounding_modality
4_1_U140,4_1,U2,This to this and this.,N,na
4_1_U141,4_1,U2,We can.,N,na
4_1_U142,4_1,U2,"So, from this one, we can directly conclude that.",N,na
4_1_U143,4_1,U2,Okay.,N,na
4_1_U144,4_1,U2,"Like the diabetes and like diseases in general, they are like a directly  in proportional to the COVID vulnerability.",N,na
4_1_U145,4_1,U2,"Like if you have that disease, if you have that great, you have high chances to get a COVID",N,na
4_1_U146,4_1,U1,Yeah.,N,na
4_1_U147,4_1,U1,You have access to doctors because in this chart you can see that ,N,na
4_1_U148,4_1,U2,"even if you have, you don't have, Not an issue.",N,na
4_1_U149,4_1,U1,"Here you can check, but why is the number is high in the reversed area here?",CR,V
4_1_U150,4_1,U1,"Maybe like, do we have a chart for the population in the areas?",CR,V
4_1_U151,4_1,U1,"The population is higher in the areas, maybe.",N,na
4_1_U152,4_1,U1,That would be a reason.,N,na
4_1_U153,4_1,U2,"I don't think so, We have the,",N,na
4_1_U154,4_1,U2,Artie  can we have a visualization of the population?,N,na
4_1_U155,4_1,U2,I don't think so.,N,na
4_1_U156,4_1,U1,Maybe we can check the half economy in an Hispanic population.,Vis,na
4_1_U157,4_1,U2,"Hey Artie, can we have the visualization of African American population and Hispanic population?",VR,na
4_1_U158,4_1,U2,Okay.,N,na
4_1_U159,4_1,U2,"One at a time, I guess.",N,na
4_1_U160,4_1,U2,"Hey Artie, can we have the visualization of African American population?",VR,na
4_1_U161,4_1,S,Map of african american population,NS,na
4_1_U162,4_1,U2,Okay.,N,na
4_1_U163,4_1,U2,Okay.,N,na
4_1_U164,4_1,U2,This makes no sense.,N,na
4_1_U165,4_1,U2,African American.,Vis,na
4_1_U166,4_1,U2,"This is weird, but it makes no sense.",N,na
4_1_U167,4_1,U2,You see this pattern?,N,na
4_1_U168,4_1,U2,It's right here too.,N,na
4_1_U169,4_1,U2,"Hey, can we get the population of Hispanic?",VR,na
4_1_U170,4_1,U2,Hispanic Population?,Vis,na
4_1_U171,4_1,S,Map of Hispanic Population,NS,na
4_1_U172,4_1,U2,Okay.,N,na
4_1_U173,4_1,U2,"Now, I don't think that this is any use, ",N,na
4_1_U174,4_1,U1,"but this could be a reason why the number is higher in the midwest, because like, if you've seen the pattern",N,na
4_1_U175,4_1,U2,"No, it was higher, but it's just got down.",N,na
4_1_U176,4_1,U2,"I think it's just the population that is the thing, but we can't be certain.",N,na
4_1_U177,4_1,U1,Okay.,N,na
4_1_U178,4_1,U2,"So, but for this one, this pattern does match.",N,na
4_1_U179,4_1,U2,"Like most of them, like I think there is some kind of a thing in African American that is",N,na
4_1_U180,4_1,U2,making them less vulnerable to this.,N,na
4_1_U181,4_1,U2,Like you see most of them are right here.,N,na
4_1_U182,4_1,U1,"Oh, no.",N,na
4_1_U183,4_1,U1,"No, it's the other way.",N,na
4_1_U184,4_1,U2,"Oh, it's the other way.",N,na
4_1_U185,4_1,U2,I'm sorry.,N,na
4_1_U186,4_1,U2,I thought the black one was.,N,na
4_1_U187,4_1,U2,Okay.,N,na
4_1_U188,4_1,U2,So they are not vulnerable there.,N,na
4_1_U189,4_1,U1,"So they are vulnerable, right?",CR,A
4_1_U190,4_1,U2,Yeah.,N,na
4_1_U191,4_1,U2,"They are quite highly vulnerable, I guess.",N,na
4_1_U192,4_1,U1,"Yeah, So if it's Hispanic and African American population, how high will it be in the reverse movement, maybe?",N,na
4_1_U193,4_1,U2,Yeah.,N,na
4_1_U194,4_1,U2,"Not the Hispanic, because you see this one?",N,na
4_1_U195,4_1,U1,Yeah.,N,na
4_1_U196,4_1,U2,"They are densely populated all over the places, like near the Mexico and that stuff.",N,na
4_1_U197,4_1,U2,"But still, there is no sign of like they are vulnerable or not.",N,na
4_1_U198,4_1,U2, but we can certainly be concluded that African Americans are highly vulnerable.,Vis,na
4_1_U199,4_1,U2,And as well as the diseases are directly proportional to it.,N,na
4_1_U200,4_1,U2,Yeah.,N,na
4_1_U201,4_1,U1,Okay.,N,na
4_1_U202,4_1,U2,"Now we can have the, let's try it last.",N,na
4_1_U203,4_1,U2,Does the poverty work?,CR,V
4_1_U204,4_1,U1,Yeah.,N,na
4_1_U205,4_1,U2,"hey Artie, can we get the visualization of poverty rate?",VR,na
4_1_U206,4_1,U2,Okay.,N,na
4_1_U207,4_1,U2,Poverty is not working like this.,N,na
4_1_U208,4_1,U2,Okay.,N,na
4_1_U209,4_1,U2,Can we get the elderly percentage visualization?,VR,na
4_1_U210,4_1,U2,Okay.,N,na
4_1_U211,4_1,U1,Okay.,N,na
4_1_U212,4_1,U2,What we can have? ,N,na
4_1_U213,4_1,U1,maybe you should I try once?,N,na
4_1_U214,4_1,U2,Yeah.,N,na
4_1_U215,4_1,U1,Okay.,N,na
4_1_U216,4_1,U1,Can we have the graph for poverty rate?,VR,na
4_1_U217,4_1,U2,Poverty rate.,Vis,na
4_1_U218,4_1,U2,"Elderly, elderly percentage.",Vis,na
4_1_U219,4_1,U1,Okay.,N,na
4_1_U220,4_1,U1,Can we have the graph for elderly percentage?,VR,na
4_1_U221,4_1,S,Map of elderly percentage,NS,na
4_1_U222,4_1,U2,Okay.,N,na
4_1_U223,4_1,U2,Does it make sense?,CR,V
4_1_U224,4_1,U1,No.,N,na
4_1_U225,4_1,U2,Like although the elderly people are right here.,N,na
4_1_U226,4_1,U2,Yeah.,N,na
4_1_U227,4_1,U1,Yeah,N,na
4_1_U228,4_1,U2,But the diabetes and all are right here where there is lower percentage of elderly people.,Vis,na
4_1_U229,4_1,U2,"As well as you see, this is some kind of mixed data.",N,na
4_1_U230,4_1,U2,There is technically no connection between the COVID and the elderly.,Vis,na
4_1_U231,4_1,U2,I can't love people.,N,na
4_1_U232,4_1,U2,I guess.,N,na
4_1_U233,4_1,U1,"If you check over the graphs, like the only one is like, I don't know, like the only one",N,na
4_1_U234,4_1,U1,"which is related to the midwest, higher cases in midwest is the elderly percentage.",N,na
4_1_U235,4_1,U2,No.,N,na
4_1_U236,4_1,U2,"The higher cases in the southeast, there is a theme.",Vis,na
4_1_U237,4_1,U2,So if we can't say that the elderly people just died and like our six legs.,N,na
4_1_U238,4_1,U2,No.,N,na
4_1_U239,4_1,U2,I don't think so.,N,na
4_1_U240,4_1,U2,That's the case.,N,na
4_1_U241,4_1,U2,No.,N,na
4_1_U242,4_1,U1,"What I'm saying is that we could get COVID easily, right?So the number can rise and then.",N,na
4_1_U243,4_1,U2,No.,N,na
4_1_U244,4_1,U2,I don't think because you see still like the region which is highly affected.,N,na
4_1_U245,4_1,U2,This one.,N,na
4_1_U246,4_1,U2,And you see this.,N,na
4_1_U247,4_1,U1,Southeast.,N,na
4_1_U248,4_1,U1,Yeah.,N,na
4_1_U249,4_1,U1,It's still there.,N,na
4_1_U250,4_1,S,"Map of elderly percentage, filled by moderate lederly percentage and the midwest",NS,na
4_1_U251,4_1,U2,Right.,N,na
4_1_U252,4_1,U2,Like.,N,na
4_1_U253,4_1,U2,Always.,N,na
4_1_U254,4_1,U2,Interesting.,N,na
4_1_U255,4_1,U2,But still.,N,na
4_1_U256,4_1,U2,Yeah.,N,na
4_1_U257,4_1,U2,Can we get a map of elderly percentage filtered by very high elderly percentage and a midwest.,VR,na
4_1_U258,4_1,S,Map of elderly percentage,NS,na
4_1_U259,4_1,U1,"If you're like, if you check the elderly person, like it's high in the southwest also, southeast also, right?",CR,V
4_1_U260,4_1,U2,Southeast is a mixture.,N,na
4_1_U261,4_1,U2,Like you see the most of the elderly is right here.,N,na
4_1_U262,4_1,U2,"So if it's true, then you see it should be right here.",N,na
4_1_U263,4_1,U2,It must be reflected somewhere.,N,na
4_1_U264,4_1,U2,Like midwest is this region.,N,na
4_1_U265,4_1,U2,"If this is the more borderly one, but still I still don't think it's any connection for the midwest",N,na
4_1_U266,4_1,U2,"There might be some other region, but I don't think so.",N,na
4_1_U267,4_1,U2,What was the doctor status in the midwest?,Vis,na
4_1_U268,4_1,U2,Okay.,N,na
4_1_U269,4_1,U2,It was a mixture.,N,na
4_1_U270,4_1,U1,You can check it the other way.,N,na
4_1_U271,4_1,U1,Like you see where the Rockies are.,Vis,na
4_1_U272,4_1,U1,Like you can see why it's less in there.,N,na
4_1_U273,4_1,U2,I think the Rockies are right here.,N,na
4_1_U274,4_1,U2,Here.,N,na
4_1_U275,4_1,U2,Can we get a map of elderly percentage filtered by a Rockies?,VR,na
4_1_U276,4_1,S,Map of elderly percentage filtered by Rockies,NS,na
4_1_U277,4_1,U2,Rockies is this part.,N,na
4_1_U278,4_1,U2,That's the rocky part is the same thing.,N,na
4_1_U279,4_1,U2,Yes.,N,na
4_1_U280,4_1,U1,"Oh, we were having it wrong.",N,na
4_1_U281,4_1,U1,Okay.,N,na
4_1_U282,4_1,U1,"Now it makes sense, right?",N,na
4_1_U283,4_1,U1,The Rockies region have less COVID cases.,Vis,na
4_1_U284,4_1,U1,If you check over the.,N,na
4_1_U285,4_1,U2,"No, but like still here this part.",N,na
4_1_U286,4_1,U1,Yeah.,N,na
4_1_U287,4_1,U2,This is the highest percentage.,N,na
4_1_U288,4_1,U2,Very high.,N,na
4_1_U289,4_1,U2,"But yeah, nothing.",N,na
4_1_U290,4_1,U1,Yes.,N,na
4_1_U291,4_1,U1,It is,N,na
4_1_U292,4_1,U1,It is not a fact now.,N,na
4_1_U293,4_1,U2,Yeah.,N,na
4_1_U294,4_1,U2,Definitely.,N,na
4_1_U295,4_1,U2,It's not a factor.,N,na
4_1_U296,4_1,U2,What we can have.,N,na
4_1_U297,4_1,U2,Let's try again.,N,na
4_1_U298,4_1,U2,A map of poverty rate.,Vis,na
4_1_U299,4_1,U2,Am I pronouncing it?,CR,K
4_1_U300,4_1,S,Map of poverty rate,NS,na
4_1_U301,4_1,U2,Okay.,N,na
4_1_U302,4_1,U2,We got it.,N,na
4_1_U303,4_1,U2,"Yeah, so poverty",Vis,na
4_1_U304,4_1,U1,Yeah.,N,na
4_1_U305,4_1,U2,"So the main players are poverty, diseases.",N,na
4_1_U306,4_1,U2,And what was the other?,CR,A
4_1_U307,4_1,U1,African Americans.,N,na
4_1_U308,4_1,U2,African Americans.,N,na
4_1_U309,4_1,U2,Yeah.,N,na
4_1_U310,4_1,U2,We can have the map of Hispanic population too.,Vis,na
4_1_U311,4_1,U2,Where is the population?,N,na
4_1_U312,4_1,U1,"I mean, you already have one.",N,na
4_1_U313,4_1,S,Map of Hispanic population,NS,na
4_1_U314,4_1,U2,Yeah.,N,na
4_1_U315,4_1,U2,"Oh, we already have.",N,na
4_1_U316,4_1,U2,Yeah.,N,na
4_1_U317,4_1,U2,I was just checking in.,N,na
4_1_U318,4_1,U2,No.,N,na
4_1_U319,4_1,U1,No.,N,na
4_1_U320,4_1,U2,Hispanic is not set.,N,na
4_1_U321,4_1,U2,I think we can have the map of poverty in the Midwest.,VR,na
4_1_U322,4_1,S,Map of Poverty Filtered by midwest,NS,na
4_1_U323,4_1,U1,Yeah.,N,na
4_1_U324,4_1,U1,It's less there.,N,na
4_1_U325,4_1,U2,Hmm.,N,na
4_1_U326,4_1,U2,"And yeah, the vulnerability is also less.",N,na
4_1_U327,4_1,U2,So I guess it's the same.,N,na
4_1_U328,4_1,U1,Yeah.,N,na
4_1_U329,4_1,U2,Can you have the map of poverty in the Rockies?,VR,na
4_1_U330,4_1,U2,Yeah.,N,na
4_1_U331,4_1,U2,"So, okay, the body is definitely playing a role.",N,na
4_1_U332,4_1,U2,So it's kind of all proportionals.,N,na
4_1_U333,4_1,U1,Yeah.,N,na
4_1_U334,4_1,U1,I think the body and the diseases is playing the main role.,N,na
4_1_U335,4_1,U2,Yeah.,N,na
4_1_U336,4_1,U2,Poverty and this one.,N,na
4_1_U337,4_1,U2,Absolutely.,N,na
4_1_U338,4_1,U2,Okay.,N,na
4_1_U339,4_1,U2,Now what you can think some other things?,N,na
4_1_U340,4_1,U2,Go ahead.,N,na
4_1_U341,4_1,U1,"Oh, I think we have covered all of them.",N,na
4_1_U342,4_1,U1,I guess.,N,na
4_1_U343,4_1,U2,Uninsured?,N,na
4_1_U344,4_1,U1,Yeah.,N,na
4_1_U345,4_1,U2,Yeah.,N,na
4_1_U346,4_1,U2,Hey artie Can you have the map of uninsured or just short?,VR,na
4_1_U347,4_1,U2,hey artie Can we have the county type visualization?,VR,na
4_1_U348,4_1,S,Map of county type,NS,na
4_1_U349,4_1,U2,Okay.,N,na
4_1_U350,4_1,U2,"So, yeah.",N,na
4_1_U351,4_1,U2,"So if you see this part, the Rockies one.",N,na
4_1_U352,4_1,U1,Yeah.,N,na
4_1_U353,4_1,U2,All this is a rural.,N,na
4_1_U354,4_1,U2,I don't think it has any effect on this.,N,na
4_1_U355,4_1,U2,"But most of them are small cities or rural areas, but they still have this one.",N,na
4_1_U356,4_1,U2,There's no connection between like hard ones to places.,N,na
4_1_U357,4_1,U2,"Like if it is a lower one, it actually can't provide.",N,na
4_1_U358,4_1,U2,If it's a higher one too.,N,na
4_1_U359,4_1,U2,Yep.,N,na
4_1_U360,4_1,U2,This is lower to right.,N,na
4_1_U361,4_1,U1,Okay.,N,na
4_1_U362,4_1,U1,Yeah.,N,na
4_1_U363,4_1,U1,That's it.,N,na
4_1_U364,4_1,U1, just about 30 seconds left.,N,na
4_1_U365,4_1,U2,"Yes, I think we are done",N,na
4_1_U366,4_1,U1,I think so.,N,na
4_1_U367,4_1,U2,Yeah.,N,na
4_1_U368,4_1,U1,Okay.,N,na
4_2_U1,4_2,U2,Let's try to combine the parameters as shown in the example.,N,na
4_2_U2,4_2,U1,Yes.,N,na
4_2_U3,4_2,U2,So let's take our favorite matrix.,N,na
4_2_U4,4_2,U2,Okay.,N,na
4_2_U5,4_2,U2,"Hey, Artie, can we have the visualization of Midwest with a very high poverty rate and also COVID vulnerability rank?",VR,na
4_2_U6,4_2,S,Map of covid vulnerability rank filtered by midwest,NS,na
4_2_U7,4_2,U2,Okay.,N,na
4_2_U8,4_2,U2,Let's get the first one.,N,na
4_2_U9,4_2,U1,"Maybe we can, let's not mention the area, but mention the factors like poverty and diseases.",N,na
4_2_U10,4_2,U1,Then we will be able to see where the areas where those are like high or something.,N,na
4_2_U11,4_2,U2,Okay.,N,na
4_2_U12,4_2,U2,Do you want to try?,N,na
4_2_U13,4_2,U1,Okay.,N,na
4_2_U14,4_2,U1,"Hey, Artie, can you show me the mark where poverty is higher and people with diseases like diabetes?",VR,na
4_2_U15,4_2,U1,It's a very big sentence.,N,na
4_2_U16,4_2,S,Map of diabetes rate filtered by moderate elderly percentage,NS,na
4_2_U17,4_2,U2,Okay.,N,na
4_2_U18,4_2,U2,So how did it show us the elderly?,CR,V
4_2_U19,4_2,U2,Do you think we need it?,CR,V
4_2_U20,4_2,U2,Okay.,N,na
4_2_U21,4_2,U2,"Hey, Artie, can we have the previous map but with the poverty percentage instead?",VR,na
4_2_U22,4_2,U2,I think the map of the previous one but with the poverty rate would be nice.,VR,na
4_2_U23,4_2,U2,Okay.,N,na
4_2_U24,4_2,U2,"Hey, Artie, can we have the map of diabetes rate filtered by the poverty?",VR,na
4_2_U25,4_2,S,Map of diabetes rate ,NS,na
4_2_U26,4_2,U2,"Hey, Artie, can we have the map of diabetes but with the filter of poverty?",VR,na
4_2_U27,4_2,S,Map of diabetes rate ,NS,na
4_2_U28,4_2,U2,"He is not taking poverty, I don't know why.",N,na
4_2_U29,4_2,U2,Okay.,N,na
4_2_U30,4_2,U2,"Hey, Artie, can we have the map of COVID vulnerability rate filtered by Midwest and the county type?",VR,na
4_2_U31,4_2,S,Map of covid vulnerability filtered by midwest,NS,na
4_2_U32,4_2,U2,Still no county type,N,na
4_2_U33,4_2,U2,Okay.,N,na
4_2_U34,4_2,U1,"We need a chart with the area and the diseases, right?",Vis,na
4_2_U35,4_2,U2,Yeah.,N,na
4_2_U36,4_2,U2,Go ahead and try it.,N,na
4_2_U37,4_2,U1,Okay.,N,na
4_2_U38,4_2,U1,"Hey, Artie, can we show us the map where people with high diabetes rate?",VR,na
4_2_U39,4_2,U1,Okay.,N,na
4_2_U40,4_2,U1,Can we have a map of combination of things?,N,na
4_2_U41,4_2,U2,"Yeah, we can.",N,na
4_2_U42,4_2,U2,"According to this, we can.",N,na
4_2_U43,4_2,U2,That's what I'm trying to do.,N,na
4_2_U44,4_2,U2,We did this one but it's just two.,N,na
4_2_U45,4_2,U2,We can check for the three.,N,na
4_2_U46,4_2,U2,"Like, look, okay, let's check.",N,na
4_2_U47,4_2,U2,"Hey, Artie, can we have the visualization of Southwest suburbs and very high elderly population with very low access to doctors?",VR,na
4_2_U48,4_2,U1,Okay.,N,na
4_2_U49,4_2,U1,We can't combine.,N,na
4_2_U50,4_2,U2,"Hey, Artie, can we have the Midwest with suburbs and very high elderly population with poverty?",VR,na
4_2_U51,4_2,U2,Okay.,N,na
4_2_U52,4_2,U2,"Artie, can you hear us?",CR,A
4_2_U53,4_2,U1,Okay.,N,na
4_2_U54,4_2,U2,What is left?,N,na
4_2_U55,4_2,U2,Do you want to try again?,N,na
4_2_U56,4_2,U1,Can we have the map of the high COVID vulnerability rate and high poverty rate?,VR,na
4_2_U57,4_2,U1,Okay.,N,na
4_2_U58,4_2,U2,But it's just the covid vulnerability rate,N,na
4_2_U59,4_2,U1,Yeah.,N,na
4_2_U60,4_2,U2,And what did you ask next?,CR,A
4_2_U61,4_2,U1,Poverty rate.,N,na
4_2_U62,4_2,U1,I think Artie find it's difficult to understand poverty when we say.,N,na
4_2_U63,4_2,U2,Yeah.,N,na
4_2_U64,4_2,U2,That's not a thing.,N,na
4_2_U65,4_2,U2,Okay.,N,na
4_2_U66,4_2,U2,"We have a previous map, but with a filter by Southeast and diabetes rate.",N,na
4_2_U67,4_2,S,Map of covid vulnerability,NS,na
4_2_U68,4_2,U2,"Now, can we have another one with poverty rate and diabetes rate?",VR,na
4_2_U69,4_2,S,Map of diabetes rate filtered by low uninsured rate,NS,na
4_2_U70,4_2,U2,Okay.,N,na
4_2_U71,4_2,U2,Let's use this.,N,na
4_2_U72,4_2,U2,"So, filter by uninsured, so no one is insured, but I don't think the insurance is any issue",N,na
4_2_U73,4_2,U2,right here.,N,na
4_2_U74,4_2,U1,Yeah.,N,na
4_2_U75,4_2,U1,"Actually like for this task, we are supposed to find evidence to our, like what we find",N,na
4_2_U76,4_2,U1,is not like poverty and the diseases like.,N,na
4_2_U77,4_2,U2,Yeah.,N,na
4_2_U78,4_2,U1,So actually we need a graph with the COVID cases and diabetes and cardiovascular diseases and poverty.,VR,na
4_2_U79,4_2,U1,But maybe we can skip poverty since it's very difficult.,N,na
4_2_U80,4_2,U2,Okay.,N,na
4_2_U81,4_2,U1,"We can try to take a graph with diabetes rate, cardiovascular diseases and then.",Vis,na
4_2_U82,4_2,S,heatmap chart of cardiovascular disease rate vs diabetes rate colored by num counties,NS,na
4_2_U83,4_2,U2,oh,N,na
4_2_U84,4_2,U2,I do not know what this is.,N,na
4_2_U85,4_2,U2,Can we have a map of COVID vulnerability filter by diabetes and cardiovascular disease rate?,VR,na
4_2_U86,4_2,S,Map of diabetes rate ,NS,na
4_2_U87,4_2,U2,Can we have the map of diabetes rate filter by COVID vulnerability rank?,VR,na
4_2_U88,4_2,S,Map of diabetes rate ,NS,na
4_2_U89,4_2,U2,No it is not working,N,na
4_2_U90,4_2,U1,"Hey, can you show us your map with both cardiovascular disease and diabetes?",VR,na
4_2_U91,4_2,S,Map of diabetes rate ,NS,na
4_2_U92,4_2,U2,What is this?,CR,V
4_2_U93,4_2,U1,Does it come in anything right?,N,na
4_2_U94,4_2,U2,"So, you will have diabetes.",N,na
4_2_U95,4_2,U2,Okay.,N,na
4_2_U96,4_2,U2,Can we have a map of diabetes with COVID vulnerability rank?,VR,na
4_2_U97,4_2,S,Covid vulnerability rank filtered by small cities,NS,na
4_2_U98,4_2,U1,"Oh, and this one.",N,na
4_2_U99,4_2,U2,Hey Artie Can you show us the diabetes rate filter by COVID vulnerability rank?,VR,na
4_2_U100,4_2,S,heatmap chart of cardiovascular disease rate vs diabetes rate colored by num counties,NS,na
4_2_U101,4_2,U2,Okay.,N,na
4_2_U102,4_2,U2,What was this?,CR,V
4_2_U103,4_2,U2,But we need a map of the chart.,N,na
4_2_U104,4_2,U2,Sorry.,N,na
4_2_U105,4_2,U2,"No, but we don't know the region.",N,na
4_2_U106,4_2,U2,That's the issue.,N,na
4_2_U107,4_2,U2,Can we have the previous graph but with the regions?,VR,na
4_2_U108,4_2,U1,"Here it shows the county, right?",CR,V
4_2_U109,4_2,U2,Yeah.,N,na
4_2_U110,4_2,U2,Which county we don't know.,CR,V
4_2_U111,4_2,U2,"Like, we can know that if there is a very high, you can see there is very high vulnerability.",N,na
4_2_U112,4_2,U2,"If there is very low, we have very low.",N,na
4_2_U113,4_2,U1,"This makes sense, right?",N,na
4_2_U114,4_2,U1,"If there is very high diabetes rate, very high COVID vulnerability rate.",N,na
