utterance_id,utterance,speaker,utterance_intent,cr_directed_at,source_of_response,grounding_modality,group_id,task_id,__source,turn_index,dialogue_id,master_utterance_id,prev_speaker,prev_turn,prev2_turn,system_event,sys_to_user_transition
95,Do we scroll with this?,U1,CR,System/User,I,K,3,1,group3_task1.xlsx,94,3_1,3_1_U95,U1,"Scroll, scroll, scroll, scroll.","Yeah, but that's like region.",0,0
96,Yes.,U2,N,na,na,na,3,1,group3_task1.xlsx,95,3_1,3_1_U96,U1,Do we scroll with this?,"Scroll, scroll, scroll, scroll.",0,0
97,Do we have a map of diabetes in America?,U2,VR,na,na,na,3,1,group3_task1.xlsx,96,3_1,3_1_U97,U2,Yes.,Do we scroll with this?,0,0
98,Map of diabetes rate,S,NS,na,na,na,3,1,group3_task1.xlsx,97,3_1,3_1_U98,U2,Do we have a map of diabetes in America?,Yes.,0,0
99,Yeah.,U1,N,na,na,na,3,1,group3_task1.xlsx,98,3_1,3_1_U99,S,Map of diabetes rate,Do we have a map of diabetes in America?,1,1
100,"So, there is a high thing in Southeast.",U1,N,na,na,na,3,1,group3_task1.xlsx,99,3_1,3_1_U100,U1,Yeah.,Map of diabetes rate,0,0
101,Okay.,U2,N,na,na,na,3,1,group3_task1.xlsx,100,3_1,3_1_U101,U1,"So, there is a high thing in Southeast.",Yeah.,0,0
102,"So, I think we can state with conclusive evidence that we need to focus on rural, southeastern states.",U1,N,na,na,na,3,1,group3_task1.xlsx,101,3_1,3_1_U102,U2,Okay.,"So, there is a high thing in Southeast.",0,0
103,"For example, Tennessee, Alabama, Georgia, Florida.",U1,N,na,na,na,3,1,group3_task1.xlsx,102,3_1,3_1_U103,U1,"So, I think we can state with conclusive evidence that we need to focus on rural, southeastern states.",Okay.,0,0
104,"Oh, are you...",U2,N,na,na,na,3,1,group3_task1.xlsx,103,3_1,3_1_U104,U1,"For example, Tennessee, Alabama, Georgia, Florida.","So, I think we can state with conclusive evidence that we need to focus on rural, southeastern states.",0,0
105,Do you have a map of people who got COVID and had cardiovascular diseases?,U2,VR,na,na,na,3,1,group3_task1.xlsx,104,3_1,3_1_U105,U2,"Oh, are you...","For example, Tennessee, Alabama, Georgia, Florida.",0,0
106,No.,U2,N,na,na,na,3,1,group3_task1.xlsx,105,3_1,3_1_U106,U2,Do you have a map of people who got COVID and had cardiovascular diseases?,"Oh, are you...",0,0
107,Do you have a map or a graph where people had COVID and had cardiovascular diseases?,U2,VR,na,na,na,3,1,group3_task1.xlsx,106,3_1,3_1_U107,U2,No.,Do you have a map of people who got COVID and had cardiovascular diseases?,0,0
108,We are going to assume that's a no.,U1,N,na,na,na,3,1,group3_task1.xlsx,107,3_1,3_1_U108,U2,Do you have a map or a graph where people had COVID and had cardiovascular diseases?,No.,0,0
109,"So, do you want more data because I have written down that we should focus on rural, southeastern states?",U1,N,na,na,na,3,1,group3_task1.xlsx,108,3_1,3_1_U109,U1,We are going to assume that's a no.,Do you have a map or a graph where people had COVID and had cardiovascular diseases?,0,0
110,What about uninsured and uninsured?,U2,Vis,na,na,na,3,1,group3_task1.xlsx,109,3_1,3_1_U110,U1,"So, do you want more data because I have written down that we should focus on rural, southeastern states?",We are going to assume that's a no.,0,0
111,We didn't see that.,U2,N,na,na,na,3,1,group3_task1.xlsx,110,3_1,3_1_U111,U2,What about uninsured and uninsured?,"So, do you want more data because I have written down that we should focus on rural, southeastern states?",0,0
112,Fair.,U1,N,na,na,na,3,1,group3_task1.xlsx,111,3_1,3_1_U112,U2,We didn't see that.,What about uninsured and uninsured?,0,0
113,"But, you know.",U1,N,na,na,na,3,1,group3_task1.xlsx,112,3_1,3_1_U113,U1,Fair.,We didn't see that.,0,0
114,Okay.,U1,N,na,na,na,3,1,group3_task1.xlsx,113,3_1,3_1_U114,U1,"But, you know.",Fair.,0,0
115,Show me a map of uninsured people in the U.S.,U1,VR,na,na,na,3,1,group3_task1.xlsx,114,3_1,3_1_U115,U1,Okay.,"But, you know.",0,0
116,Hello.,U1,N,na,na,na,3,1,group3_task1.xlsx,115,3_1,3_1_U116,U1,Show me a map of uninsured people in the U.S.,Okay.,0,0
117,Is there a map of uninsured people in America?,U2,VR,na,na,na,3,1,group3_task1.xlsx,116,3_1,3_1_U117,U1,Hello.,Show me a map of uninsured people in the U.S.,0,0
118,How many people with COVID did not have insurance?,U2,VR,na,na,na,3,1,group3_task1.xlsx,117,3_1,3_1_U118,U2,Is there a map of uninsured people in America?,Hello.,0,0
119,Health insurance?,U2,Vis,na,na,na,3,1,group3_task1.xlsx,118,3_1,3_1_U119,U2,How many people with COVID did not have insurance?,Is there a map of uninsured people in America?,0,0
120,Map of covid vulnerability rank filtered by moderate elderly population,S,NS,na,na,na,3,1,group3_task1.xlsx,119,3_1,3_1_U120,U2,Health insurance?,How many people with COVID did not have insurance?,0,0
121,"No, It shows something else.",U1,N,na,na,na,3,1,group3_task1.xlsx,120,3_1,3_1_U121,S,Map of covid vulnerability rank filtered by moderate elderly population,Health insurance?,1,1
122,Health insurance.,U2,N,na,na,na,3,1,group3_task1.xlsx,121,3_1,3_1_U122,U1,"No, It shows something else.",Map of covid vulnerability rank filtered by moderate elderly population,0,0
123,Anything to do with medical insurance?,U2,CR,System/User,B,V,3,1,group3_task1.xlsx,122,3_1,3_1_U123,U2,Health insurance.,"No, It shows something else.",0,0
124,"You do realize that, you know, so repeating the same sentence is not how NLU works.",U1,N,na,na,na,3,1,group3_task1.xlsx,123,3_1,3_1_U124,U2,Anything to do with medical insurance?,Health insurance.,0,0
125,Yeah.,U2,N,na,na,na,3,1,group3_task1.xlsx,124,3_1,3_1_U125,U1,"You do realize that, you know, so repeating the same sentence is not how NLU works.",Anything to do with medical insurance?,0,0
126,"Anyway, so we don't have data.",U1,N,na,na,na,3,1,group3_task1.xlsx,125,3_1,3_1_U126,U2,Yeah.,"You do realize that, you know, so repeating the same sentence is not how NLU works.",0,0
127,"Yeah, we don't have data.",U1,N,na,na,na,3,1,group3_task1.xlsx,126,3_1,3_1_U127,U1,"Anyway, so we don't have data.",Yeah.,0,0
128,Bad generation.,U1,N,na,na,na,3,1,group3_task1.xlsx,127,3_1,3_1_U128,U1,"Yeah, we don't have data.","Anyway, so we don't have data.",0,0
129,Okay.,U1,N,na,na,na,3,1,group3_task1.xlsx,128,3_1,3_1_U129,U1,Bad generation.,"Yeah, we don't have data.",0,0
130,"So, I have my answer for task one.",U1,N,na,na,na,3,1,group3_task1.xlsx,129,3_1,3_1_U130,U1,Okay.,Bad generation.,0,0
131,Do you?,U1,CR,User,I,A,3,1,group3_task1.xlsx,130,3_1,3_1_U131,U1,"So, I have my answer for task one.",Okay.,0,0
132,I don't know the specific states.,U2,N,na,na,na,3,1,group3_task1.xlsx,131,3_1,3_1_U132,U1,Do you?,"So, I have my answer for task one.",0,0
133,That's fine.,U1,N,na,na,na,3,1,group3_task1.xlsx,132,3_1,3_1_U133,U2,I don't know the specific states.,Do you?,0,0
134,Do you have a political map of the U.S. with the states on it?,U1,VR,na,na,na,3,1,group3_task1.xlsx,133,3_1,3_1_U134,U1,That's fine.,I don't know the specific states.,0,0
135,Nope.,U2,N,na,na,na,3,1,group3_task1.xlsx,134,3_1,3_1_U135,U1,Do you have a political map of the U.S. with the states on it?,That's fine.,0,0
136,A political map of the U.S. with COVID rates?,U1,VR,na,na,na,3,1,group3_task1.xlsx,135,3_1,3_1_U136,U2,Nope.,Do you have a political map of the U.S. with the states on it?,0,0
137,Do you have names of states on a map?,U1,VR,na,na,na,3,1,group3_task1.xlsx,136,3_1,3_1_U137,U1,A political map of the U.S. with COVID rates?,Nope.,0,0
138,Map of  covid vulnerability rank,S,NS,na,na,na,3,1,group3_task1.xlsx,137,3_1,3_1_U138,U1,Do you have names of states on a map?,A political map of the U.S. with COVID rates?,0,0
139,They are showing the older map.,U1,N,na,na,na,3,1,group3_task1.xlsx,138,3_1,3_1_U139,S,Map of  covid vulnerability rank,Do you have names of states on a map?,1,1
140,Do you have names of states on a map?,U1,VR,na,na,na,3,1,group3_task1.xlsx,139,3_1,3_1_U140,U1,They are showing the older map.,Map of  covid vulnerability rank,0,0
141,No.,U2,N,na,na,na,3,1,group3_task1.xlsx,140,3_1,3_1_U141,U1,Do you have names of states on a map?,They are showing the older map.,0,0
142,Okay.,U1,N,na,na,na,3,1,group3_task1.xlsx,141,3_1,3_1_U142,U2,No.,Do you have names of states on a map?,0,0
143,Do you have health insurance data?,U1,VR,na,na,na,3,1,group3_task1.xlsx,142,3_1,3_1_U143,U1,Okay.,No.,0,0
144,Yeah.,U1,N,na,na,na,3,1,group3_task1.xlsx,143,3_1,3_1_U144,U1,Do you have health insurance data?,Okay.,0,0
145,South Eastern American states ?,U2,CR,System/User,B,V,3,1,group3_task1.xlsx,144,3_1,3_1_U145,U1,Yeah.,Do you have health insurance data?,0,0
146,Google the states.,U2,N,na,na,na,3,1,group3_task1.xlsx,145,3_1,3_1_U146,U2,South Eastern American states ?,Yeah.,0,0
147,"Do you have, do you have state specific data?",U2,VR,na,na,na,3,1,group3_task1.xlsx,146,3_1,3_1_U147,U2,Google the states.,South Eastern American states ?,0,0
148,"No, didn't they  have a county thing, right?",U2,CR,System/User,I,K,3,1,group3_task1.xlsx,147,3_1,3_1_U148,U2,"Do you have, do you have state specific data?",Google the states.,0,0
149,"They did, yeah.",U1,N,na,na,na,3,1,group3_task1.xlsx,148,3_1,3_1_U149,U2,"No, didn't they  have a county thing, right?","Do you have, do you have state specific data?",0,0
150,"But yeah, the names are not there, so no point.",U2,N,na,na,na,3,1,group3_task1.xlsx,149,3_1,3_1_U150,U1,"They did, yeah.","No, didn't they  have a county thing, right?",0,0
151,"Yeah, but the question is, yeah, what regions and area types.",U1,N,na,na,na,3,1,group3_task1.xlsx,150,3_1,3_1_U151,U2,"But yeah, the names are not there, so no point.","They did, yeah.",0,0
152,"And we saw that, you know, high rural is high COVID and high",U1,N,na,na,na,3,1,group3_task1.xlsx,151,3_1,3_1_U152,U1,"Yeah, but the question is, yeah, what regions and area types.","But yeah, the names are not there, so no point.",0,0
153,Southeast is high COVID.,U1,N,na,na,na,3,1,group3_task1.xlsx,152,3_1,3_1_U153,U1,"And we saw that, you know, high rural is high COVID and high","Yeah, but the question is, yeah, what regions and area types.",0,0
154,"So even though the elderly population are somewhere else, but doesn't seem like, ",U1,N,na,na,na,3,1,group3_task1.xlsx,153,3_1,3_1_U154,U1,Southeast is high COVID.,"And we saw that, you know, high rural is high COVID and high",0,0
155,yeah,U2,N,na,na,na,3,1,group3_task1.xlsx,154,3_1,3_1_U155,U1,"So even though the elderly population are somewhere else, but doesn't seem like, ",Southeast is high COVID.,0,0
156,do you have a correlation between elderly people and COVID-19?,U1,VR,na,na,na,3,1,group3_task1.xlsx,155,3_1,3_1_U156,U2,yeah,"So even though the elderly population are somewhere else, but doesn't seem like, ",0,0
157,"Yes, they did.",U2,N,na,na,na,3,1,group3_task1.xlsx,156,3_1,3_1_U157,U1,do you have a correlation between elderly people and COVID-19?,yeah,0,0
158,"They did, right?",U1,CR,System/User,I,V,3,1,group3_task1.xlsx,157,3_1,3_1_U158,U2,"Yes, they did.",do you have a correlation between elderly people and COVID-19?,0,0
159,Map of covid vulnerability rank filtered by moderate elderly population,S,NS,na,na,na,3,1,group3_task1.xlsx,158,3_1,3_1_U159,U1,"They did, right?","Yes, they did.",0,0
160,What?,U2,CR,System/User,B,A,3,1,group3_task1.xlsx,159,3_1,3_1_U160,S,Map of covid vulnerability rank filtered by moderate elderly population,"They did, right?",1,1
161,"Yeah, it's, I'm not answering this.",U1,N,na,na,na,3,1,group3_task1.xlsx,160,3_1,3_1_U161,U2,What?,Map of covid vulnerability rank filtered by moderate elderly population,0,0
162,"This is the graph of people who had COVID and are elderly, right?",U2,CR,System/User,I,V,3,1,group3_task1.xlsx,161,3_1,3_1_U162,U1,"Yeah, it's, I'm not answering this.",What?,0,0
163,Right.,U1,N,na,na,na,3,1,group3_task1.xlsx,162,3_1,3_1_U163,U2,"This is the graph of people who had COVID and are elderly, right?","Yeah, it's, I'm not answering this.",0,0
164,We saw a graph which were like elderly people throughout the,U2,N,na,na,na,3,1,group3_task1.xlsx,163,3_1,3_1_U164,U1,Right.,"This is the graph of people who had COVID and are elderly, right?",0,0
165,country and there were elderly people in the northwestern,U2,N,na,na,na,3,1,group3_task1.xlsx,164,3_1,3_1_U165,U2,We saw a graph which were like elderly people throughout the,Right.,0,0
166,part of the country.,U2,N,na,na,na,3,1,group3_task1.xlsx,165,3_1,3_1_U166,U2,country and there were elderly people in the northwestern,We saw a graph which were like elderly people throughout the,0,0
167,Correct.,U1,N,na,na,na,3,1,group3_task1.xlsx,166,3_1,3_1_U167,U2,part of the country.,country and there were elderly people in the northwestern,0,0
168,So but they didn't get COVID.,U2,N,na,na,na,3,1,group3_task1.xlsx,167,3_1,3_1_U168,U1,Correct.,part of the country.,0,0
169,"Right, right, right, right.",U1,N,na,na,na,3,1,group3_task1.xlsx,168,3_1,3_1_U169,U2,So but they didn't get COVID.,Correct.,0,0
170,This one.,U2,N,na,na,na,3,1,group3_task1.xlsx,169,3_1,3_1_U170,U1,"Right, right, right, right.",So but they didn't get COVID.,0,0
171,Right.,U1,N,na,na,na,3,1,group3_task1.xlsx,170,3_1,3_1_U171,U2,This one.,"Right, right, right, right.",0,0
172,There you go.,U1,N,na,na,na,3,1,group3_task1.xlsx,171,3_1,3_1_U172,U1,Right.,This one.,0,0
173,"Yeah, okay.",U2,N,na,na,na,3,1,group3_task1.xlsx,172,3_1,3_1_U173,U1,There you go.,Right.,0,0
174,What do conclude?,U2,N,na,na,na,3,1,group3_task1.xlsx,173,3_1,3_1_U174,U2,"Yeah, okay.",There you go.,0,0
175,So yeah.,U1,N,na,na,na,3,1,group3_task1.xlsx,174,3_1,3_1_U175,U2,What do conclude?,"Yeah, okay.",0,0
176,Okay.,U1,N,na,na,na,3,1,group3_task1.xlsx,175,3_1,3_1_U176,U1,So yeah.,What do conclude?,0,0
177,Yeah.,U1,N,na,na,na,3,1,group3_task1.xlsx,176,3_1,3_1_U177,U1,Okay.,So yeah.,0,0
178,I'm writing Southeast rural US.,U2,N,na,na,na,3,1,group3_task1.xlsx,177,3_1,3_1_U178,U1,Yeah.,Okay.,0,0
179,Yeah.,U1,N,na,na,na,3,1,group3_task1.xlsx,178,3_1,3_1_U179,U2,I'm writing Southeast rural US.,Yeah.,0,0
180,All right.,U1,N,na,na,na,3,1,group3_task1.xlsx,179,3_1,3_1_U180,U1,Yeah.,I'm writing Southeast rural US.,0,0
181,We are done with task one.,U1,N,na,na,na,3,1,group3_task1.xlsx,180,3_1,3_1_U181,U1,All right.,Yeah.,0,0
1,"It says, are there interesting patterns in different sets of counties",U1,N,na,na,na,3,2,group3_task2.xlsx,0,3_2,3_2_U1,,,,0,0
2,That might help us understand COVID-19 outbreaks.,U1,N,na,na,na,3,2,group3_task2.xlsx,1,3_2,3_2_U2,U1,"It says, are there interesting patterns in different sets of counties",,0,0
3,Well.,U1,N,na,na,na,3,2,group3_task2.xlsx,2,3_2,3_2_U3,U1,That might help us understand COVID-19 outbreaks.,"It says, are there interesting patterns in different sets of counties",0,0
4,We already saw.,U1,N,na,na,na,3,2,group3_task2.xlsx,3,3_2,3_2_U4,U1,Well.,That might help us understand COVID-19 outbreaks.,0,0
5,Map of county type,S,NS,na,na,na,3,2,group3_task2.xlsx,4,3_2,3_2_U5,U1,We already saw.,Well.,0,0
6,Okay.,U1,N,na,na,na,3,2,group3_task2.xlsx,5,3_2,3_2_U6,S,Map of county type,We already saw.,1,1
7,Anyway.,U1,N,na,na,na,3,2,group3_task2.xlsx,6,3_2,3_2_U7,U1,Okay.,Map of county type,0,0
8,We already saw that.,U1,N,na,na,na,3,2,group3_task2.xlsx,7,3_2,3_2_U8,U1,Anyway.,Okay.,0,0
9,"Well, let's go back to the graph of COVID spread across the U.S.",U1,Vis,na,na,na,3,2,group3_task2.xlsx,8,3_2,3_2_U9,U1,We already saw that.,Anyway.,0,0
10,Show me a graph of COVID spread across the U.S.,U1,VR,na,na,na,3,2,group3_task2.xlsx,9,3_2,3_2_U10,U1,"Well, let's go back to the graph of COVID spread across the U.S.",We already saw that.,0,0
11,"I think it's this one, right?",U1,CR,System/User,I,V,3,2,group3_task2.xlsx,10,3_2,3_2_U11,U1,Show me a graph of COVID spread across the U.S.,"Well, let's go back to the graph of COVID spread across the U.S.",0,0
12,It is supposed to show us,U2,N,na,na,na,3,2,group3_task2.xlsx,11,3_2,3_2_U12,U1,"I think it's this one, right?",Show me a graph of COVID spread across the U.S.,0,0
13,"It is, but here we are.",U1,N,na,na,na,3,2,group3_task2.xlsx,12,3_2,3_2_U13,U2,It is supposed to show us,"I think it's this one, right?",0,0
14,So this is COVID across the U.S.,U1,N,na,na,na,3,2,group3_task2.xlsx,13,3_2,3_2_U14,U1,"It is, but here we are.",It is supposed to show us,0,0
15,"Where we see that, you know, high COVID is sort of along the fringes.",U1,N,na,na,na,3,2,group3_task2.xlsx,14,3_2,3_2_U15,U1,So this is COVID across the U.S.,"It is, but here we are.",0,0
16,Like along the boundary of the U.S.,U1,N,na,na,na,3,2,group3_task2.xlsx,15,3_2,3_2_U16,U1,"Where we see that, you know, high COVID is sort of along the fringes.",So this is COVID across the U.S.,0,0
